1.310711552436546512e+01
1.311969839637247404e+01
1.311969839637247404e+01
1.310328558648275710e+01
1.311969810607206810e+01
1.221815700875660760e+01
1.311969810607206810e+01
6.915390741658076657e+00
7.545145326847401357e+00
9.862844574916099560e+00
1.285805586045552218e+01
1.310328558648275710e+01
1.311969839637247404e+01
6.914752399433881536e+00
5.207303038969864240e+00
1.308877011178503835e+01
1.311969839637247404e+01
9.684884476447782831e+00
1.311556408161199272e+01
1.311931243705958217e+01
1.209853031491962483e+01
7.454773229475888385e+00
1.311969839637247404e+01
1.306588920826780154e+01
1.311969839637247404e+01
1.093314025331374317e+01
4.370428014661055016e+00
7.454646197819074338e+00
1.311960547658042842e+01
1.285805586045552218e+01
1.311877782552182481e+01
9.843056029566863430e+00
1.311969839637247404e+01
1.311969839637247404e+01
5.207303038969864240e+00
6.738189600862775741e+00
1.311969839637247404e+01
1.311969839637247404e+01
1.311969839637247404e+01
7.577045803778314159e+00
1.310328558648275710e+01
1.305313195162442952e+01
1.311969839637247404e+01
1.304570301115177244e+01
5.207303038969864240e+00
6.915378719904796689e+00
1.308292725839364579e+01
1.311969839637247404e+01
1.311956288232046042e+01
1.291913562980220931e+01
1.308131878503268553e+01
6.915390741658076657e+00
8.977069837674843455e+00
1.311969810607206810e+01
1.304786550400698708e+01
1.311871618955550289e+01
1.094038531758229738e+01
6.540454704297404831e+00
1.311969839637247404e+01
1.311968523454790159e+01
1.311325577771363626e+01
1.311969839637247404e+01
7.458464302018660952e+00
1.209853031491962483e+01
1.310328558648275710e+01
1.311969839637247404e+01
1.311969839637247404e+01
1.311969839637247404e+01
1.311969839637247404e+01
1.311964006601538735e+01
1.233114427623287312e+01
1.310526376166917650e+01
9.704635941513583219e+00
1.311969839637247404e+01
7.454773229475888385e+00
1.311964006601538735e+01
1.094344136626773611e+01
5.291583500457218037e+00
1.092802666620961105e+01
1.311969839637247404e+01
1.311964006601538735e+01
1.094038531758229738e+01
1.311969839637247404e+01
1.063283990581319927e+01
1.310328558648275710e+01
1.311964006601538735e+01
1.309411165839725832e+01
1.209853031491962483e+01
1.311969839637247404e+01
1.311969839637247404e+01
9.843056029566863430e+00
1.311969810607206810e+01
1.311969839637247404e+01
5.267419675933179946e+00
1.094038531758229738e+01
7.454773229475888385e+00
1.311968523454790159e+01
1.311865255855537349e+01
1.285805586045552218e+01
6.915390741658076657e+00
1.311969839637247404e+01
1.053364942169615581e+01
1.311969839637247404e+01
1.209853031491962483e+01
1.215915873351828225e+01
9.468292732238522191e+00
1.296603662437399862e+01
7.405796154917976715e+00
1.209853031491962483e+01
6.783888137156768749e+00
1.283945314554766526e+01
1.209853031491962483e+01
1.285805586045552218e+01
1.288958723346388879e+01
9.862844574916099560e+00
1.311736328335514834e+01
1.297223436431688626e+01
1.215728861197663591e+01
1.113978525261587116e+01
1.094038531758229738e+01
1.311969839637247404e+01
1.311969810607206810e+01
9.843056029566863430e+00
1.311945367529544448e+01
