5.555471491228070136e+02,7.673081140350876694e+01,5.203119517543859729e+02,7.623295390510537572e+01,7.233055336413839598e+01,6.045722979826440024e+01,5.246666666666666288e+02,6.314689542483660034e+02,5.868464052287581580e+02,1.003384508025122130e+02,8.008955571063037837e+01,4.610951384042800782e+02
1.013407755581668681e+02,7.941222091656874227e+01,4.634824911868390132e+02,7.647216933587188237e+01,7.231739276514727521e+01,6.175036398252883885e+01,5.580011025358323877e+02,7.836879823594266270e+01,5.210507166482910861e+02,5.179426229508196684e+02,6.339803278688524415e+02,5.872311475409835566e+02
