-3.750965356879021328e-03,-5.194665772993471986e-01,0.000000000000000000e+00
-2.438389245318028919e-03,-5.156351923828292882e-01,0.000000000000000000e+00
-5.968447845639102134e-03,-4.995929311813580576e-01,0.000000000000000000e+00
-2.236985549701975273e-03,-5.062138924257948425e-01,0.000000000000000000e+00
-2.206001472219720760e-03,-4.996751408657704729e-01,0.000000000000000000e+00
-9.334332254443689081e-04,-5.064340573885299790e-01,0.000000000000000000e+00
-2.991310081621567640e-03,-5.001947496905196910e-01,0.000000000000000000e+00
-5.366491476885060230e-03,-4.991189617619378183e-01,0.000000000000000000e+00
-4.611229443145736795e-03,-5.066838845326495644e-01,0.000000000000000000e+00
-4.680074769478625996e-03,-5.069614058682461177e-01,0.000000000000000000e+00
-6.895535016159248798e-04,-5.262971571735763909e-01,0.000000000000000000e+00
-4.180006771242417152e-03,-5.239554811852935590e-01,0.000000000000000000e+00
-6.284617243689338828e-03,-5.009591073927772698e-01,0.000000000000000000e+00
-1.996060004947897148e-03,-5.082873914261809567e-01,0.000000000000000000e+00
-2.191691989654298567e-03,-5.109842425180359804e-01,0.000000000000000000e+00
-1.079011899938531194e-03,-5.047174032196888316e-01,0.000000000000000000e+00
-7.195464606629675686e-04,-5.181325575173647557e-01,0.000000000000000000e+00
-8.481634782859792665e-04,-5.085720027653750641e-01,0.000000000000000000e+00
-5.277521069756430094e-04,-5.150649861037743804e-01,0.000000000000000000e+00
-2.113109991195405435e-03,-5.200657514359963152e-01,0.000000000000000000e+00
-3.041159564174056307e-03,-5.380869024887977581e-01,0.000000000000000000e+00
-3.700784164733517123e-03,-4.992231446119841376e-01,0.000000000000000000e+00
-1.397202360635896312e-03,-5.178139575081373014e-01,0.000000000000000000e+00
-3.720074226852831956e-03,-5.001429335667060272e-01,0.000000000000000000e+00
-1.694543745999532725e-03,-5.034152687953468153e-01,0.000000000000000000e+00
-1.505433171367753786e-03,-5.064834300770872932e-01,0.000000000000000000e+00
-3.836718383712911518e-04,-5.168218210427157899e-01,0.000000000000000000e+00
-2.553741448110269374e-04,-5.090366046282892576e-01,0.000000000000000000e+00
-3.499799061130515199e-03,-5.036511190051862208e-01,0.000000000000000000e+00
-5.533392080493082510e-03,-4.997215358752034042e-01,0.000000000000000000e+00
-7.980584620568720311e-03,-5.061457808300175998e-01,0.000000000000000000e+00
-2.124190377834289656e-03,-5.037739470362958549e-01,0.000000000000000000e+00
-3.329259566813735916e-03,-5.079270097588763910e-01,0.000000000000000000e+00
